symbol,record_date,ex_date,cash_payment_date,cash_dividend_per_old_share,share_ratio,fractional_share_treatment,event_id,source_url,source_sha256
SH512910,2023-11-06,2023-11-06,2023-11-06,0.0492,1.0,not_applicable_no_share_change,SH512910~2023-11-06,https://finance.sina.com.cn/realstock/company/sh512910/hfq.js,990debf062bff92a238eb00f2685d902216437cf5bfbaca10eae8077d262ae02
SH512910,2023-12-04,2023-12-04,2023-12-04,0.0478,1.0,not_applicable_no_share_change,SH512910~2023-12-04,https://finance.sina.com.cn/realstock/company/sh512910/hfq.js,990debf062bff92a238eb00f2685d902216437cf5bfbaca10eae8077d262ae02
SH512910,2023-12-20,2023-12-20,2023-12-20,0.0428,1.0,not_applicable_no_share_change,SH512910~2023-12-20,https://finance.sina.com.cn/realstock/company/sh512910/hfq.js,990debf062bff92a238eb00f2685d902216437cf5bfbaca10eae8077d262ae02
SH512960,2023-03-29,2023-03-29,2023-03-29,0.0388,1.0,not_applicable_no_share_change,SH512960~2023-03-29,https://finance.sina.com.cn/realstock/company/sh512960/hfq.js,077d92c29db242f844244e451011779f47ec8f0a005baf35c4db74b6287ffa3a
SH513600,2024-09-18,2024-09-18,2024-09-18,0.021,1.0,not_applicable_no_share_change,SH513600~2024-09-18,https://finance.sina.com.cn/realstock/company/sh513600/hfq.js,b95ef543b6df07a1649b9d4bd392168dd247bb7b7261c3bad43b98063294f0a5
SH513600,2024-10-21,2024-10-21,2024-10-21,0.0239999999999999,1.0,not_applicable_no_share_change,SH513600~2024-10-21,https://finance.sina.com.cn/realstock/company/sh513600/hfq.js,b95ef543b6df07a1649b9d4bd392168dd247bb7b7261c3bad43b98063294f0a5
SH513630,2025-12-30,2025-12-30,2025-12-30,0.002,1.0,not_applicable_no_share_change,SH513630~2025-12-30,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-01-27,2026-01-27,2026-01-27,0.002,1.0,not_applicable_no_share_change,SH513630~2026-01-27,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-02-24,2026-02-24,2026-02-24,0.002,1.0,not_applicable_no_share_change,SH513630~2026-02-24,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-03-26,2026-03-26,2026-03-26,0.002,1.0,not_applicable_no_share_change,SH513630~2026-03-26,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-04-27,2026-04-27,2026-04-27,0.002,1.0,not_applicable_no_share_change,SH513630~2026-04-27,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-05-21,2026-05-21,2026-05-21,0.002,1.0,not_applicable_no_share_change,SH513630~2026-05-21,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-06-23,2026-06-23,2026-06-23,0.002,1.0,not_applicable_no_share_change,SH513630~2026-06-23,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513630,2026-07-24,2026-07-24,2026-07-24,0.002,1.0,not_applicable_no_share_change,SH513630~2026-07-24,https://finance.sina.com.cn/realstock/company/sh513630/hfq.js,17822e3ad19dd4133a9fb1c39e6551288ca4101354b71e0fc5ecd8f16c8b4278
SH513660,2026-04-21,2026-04-21,2026-04-21,0.0,2.0,unknown_not_provided_by_sina_hfq,SH513660~2026-04-21,https://finance.sina.com.cn/realstock/company/sh513660/hfq.js,1a90f3ec283544408637aa34f272065c386ce97f005e5ea061201287b1342b60
SH513690,2022-06-21,2022-06-21,2022-06-21,0.01,1.0,not_applicable_no_share_change,SH513690~2022-06-21,https://finance.sina.com.cn/realstock/company/sh513690/hfq.js,4774f479d803fd91078dc7986ddb80d49d6ac94f5070e469ab09ba9814a6a5d8
SH513690,2023-12-22,2023-12-22,2023-12-22,0.007,1.0,not_applicable_no_share_change,SH513690~2023-12-22,https://finance.sina.com.cn/realstock/company/sh513690/hfq.js,4774f479d803fd91078dc7986ddb80d49d6ac94f5070e469ab09ba9814a6a5d8
SH513690,2024-12-17,2024-12-17,2024-12-17,0.0084999999999999,1.0,not_applicable_no_share_change,SH513690~2024-12-17,https://finance.sina.com.cn/realstock/company/sh513690/hfq.js,4774f479d803fd91078dc7986ddb80d49d6ac94f5070e469ab09ba9814a6a5d8
SH513690,2025-12-17,2025-12-17,2025-12-17,0.0113,1.0,not_applicable_no_share_change,SH513690~2025-12-17,https://finance.sina.com.cn/realstock/company/sh513690/hfq.js,4774f479d803fd91078dc7986ddb80d49d6ac94f5070e469ab09ba9814a6a5d8
SH513770,2025-09-01,2025-09-01,2025-09-01,0.0,2.0,unknown_not_provided_by_sina_hfq,SH513770~2025-09-01,https://finance.sina.com.cn/realstock/company/sh513770/hfq.js,534c547a9de6b9a4cf46d0880ec7f7d84b62e6215df7844ce694f519c61ebccf
SH513820,2024-07-24,2024-07-24,2024-07-24,0.005,1.0,not_applicable_no_share_change,SH513820~2024-07-24,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2024-08-27,2024-08-27,2024-08-27,0.0039999999999999,1.0,not_applicable_no_share_change,SH513820~2024-08-27,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2024-09-25,2024-09-25,2024-09-25,0.004,1.0,not_applicable_no_share_change,SH513820~2024-09-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2024-10-25,2024-10-25,2024-10-25,0.004,1.0,not_applicable_no_share_change,SH513820~2024-10-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2024-11-26,2024-11-26,2024-11-26,0.004,1.0,not_applicable_no_share_change,SH513820~2024-11-26,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2024-12-25,2024-12-25,2024-12-25,0.004,1.0,not_applicable_no_share_change,SH513820~2024-12-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-01-22,2025-01-22,2025-01-22,0.0009999999999999,1.0,not_applicable_no_share_change,SH513820~2025-01-22,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-02-25,2025-02-25,2025-02-25,0.001,1.0,not_applicable_no_share_change,SH513820~2025-02-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-03-26,2025-03-26,2025-03-26,0.001,1.0,not_applicable_no_share_change,SH513820~2025-03-26,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-04-25,2025-04-25,2025-04-25,0.001,1.0,not_applicable_no_share_change,SH513820~2025-04-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-05-27,2025-05-27,2025-05-27,0.0009999999999999,1.0,not_applicable_no_share_change,SH513820~2025-05-27,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-06-25,2025-06-25,2025-06-25,0.0059999999999999,1.0,not_applicable_no_share_change,SH513820~2025-06-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-07-28,2025-07-28,2025-07-28,0.006,1.0,not_applicable_no_share_change,SH513820~2025-07-28,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-08-26,2025-08-26,2025-08-26,0.0059999999999999,1.0,not_applicable_no_share_change,SH513820~2025-08-26,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-09-24,2025-09-24,2025-09-24,0.0059999999999999,1.0,not_applicable_no_share_change,SH513820~2025-09-24,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-10-28,2025-10-28,2025-10-28,0.0059999999999999,1.0,not_applicable_no_share_change,SH513820~2025-10-28,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-11-25,2025-11-25,2025-11-25,0.006,1.0,not_applicable_no_share_change,SH513820~2025-11-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2025-12-26,2025-12-26,2025-12-26,0.0059999999999999,1.0,not_applicable_no_share_change,SH513820~2025-12-26,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-01-27,2026-01-27,2026-01-27,0.003,1.0,not_applicable_no_share_change,SH513820~2026-01-27,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-02-24,2026-02-24,2026-02-24,0.002,1.0,not_applicable_no_share_change,SH513820~2026-02-24,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-03-25,2026-03-25,2026-03-25,0.001,1.0,not_applicable_no_share_change,SH513820~2026-03-25,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-04-27,2026-04-27,2026-04-27,0.0002999999999999,1.0,not_applicable_no_share_change,SH513820~2026-04-27,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-05-26,2026-05-26,2026-05-26,0.001,1.0,not_applicable_no_share_change,SH513820~2026-05-26,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-06-24,2026-06-24,2026-06-24,0.003,1.0,not_applicable_no_share_change,SH513820~2026-06-24,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513820,2026-07-28,2026-07-28,2026-07-28,0.004,1.0,not_applicable_no_share_change,SH513820~2026-07-28,https://finance.sina.com.cn/realstock/company/sh513820/hfq.js,4a558af3e1a350115b1e737793e6f65cbebd4ec2db5dc64f996b3ce715f8e46e
SH513920,2025-01-17,2025-01-17,2025-01-17,0.017,1.0,not_applicable_no_share_change,SH513920~2025-01-17,https://finance.sina.com.cn/realstock/company/sh513920/hfq.js,34ba80dfb9ef0a288a86d1735c2d9a5a9c86f4a4ab0ee7a6b8cebf8f15e2963a
SH513920,2025-04-17,2025-04-17,2025-04-17,0.017,1.0,not_applicable_no_share_change,SH513920~2025-04-17,https://finance.sina.com.cn/realstock/company/sh513920/hfq.js,34ba80dfb9ef0a288a86d1735c2d9a5a9c86f4a4ab0ee7a6b8cebf8f15e2963a
SH513920,2025-07-15,2025-07-15,2025-07-15,0.0189999999999999,1.0,not_applicable_no_share_change,SH513920~2025-07-15,https://finance.sina.com.cn/realstock/company/sh513920/hfq.js,34ba80dfb9ef0a288a86d1735c2d9a5a9c86f4a4ab0ee7a6b8cebf8f15e2963a
SH513920,2025-10-23,2025-10-23,2025-10-23,0.0199999999999999,1.0,not_applicable_no_share_change,SH513920~2025-10-23,https://finance.sina.com.cn/realstock/company/sh513920/hfq.js,34ba80dfb9ef0a288a86d1735c2d9a5a9c86f4a4ab0ee7a6b8cebf8f15e2963a
SH513920,2026-01-16,2026-01-16,2026-01-16,0.008,1.0,not_applicable_no_share_change,SH513920~2026-01-16,https://finance.sina.com.cn/realstock/company/sh513920/hfq.js,34ba80dfb9ef0a288a86d1735c2d9a5a9c86f4a4ab0ee7a6b8cebf8f15e2963a
SH513920,2026-07-15,2026-07-15,2026-07-15,0.0109999999999999,1.0,not_applicable_no_share_change,SH513920~2026-07-15,https://finance.sina.com.cn/realstock/company/sh513920/hfq.js,34ba80dfb9ef0a288a86d1735c2d9a5a9c86f4a4ab0ee7a6b8cebf8f15e2963a
SH515000,2025-09-08,2025-09-08,2025-09-08,0.0,2.0,unknown_not_provided_by_sina_hfq,SH515000~2025-09-08,https://finance.sina.com.cn/realstock/company/sh515000/hfq.js,5482c5ed3768c619cb0e50741b01a9d28c20641b0d0a7abe8d84ed11a4ccc193
SH515050,2026-05-13,2026-05-13,2026-05-13,0.0,3.0,unknown_not_provided_by_sina_hfq,SH515050~2026-05-13,https://finance.sina.com.cn/realstock/company/sh515050/hfq.js,3d44821b7f5a105d37d9f900e8cc35c5ad4e35df96f385de10bfcdfc09af65e2
SH515070,2026-07-06,2026-07-06,2026-07-06,0.0,2.0,unknown_not_provided_by_sina_hfq,SH515070~2026-07-06,https://finance.sina.com.cn/realstock/company/sh515070/hfq.js,e55f3e0369fb6e6eb1062c6ac35a6abb71b332d5ee8853f8c29b686d0e5c8b2f
SH515080,2020-11-30,2020-11-30,2020-11-30,0.06,1.0,not_applicable_no_share_change,SH515080~2020-11-30,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2021-06-18,2021-06-18,2021-06-18,0.03,1.0,not_applicable_no_share_change,SH515080~2021-06-18,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2021-12-09,2021-12-09,2021-12-09,0.03,1.0,not_applicable_no_share_change,SH515080~2021-12-09,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2022-06-27,2022-06-27,2022-06-27,0.03,1.0,not_applicable_no_share_change,SH515080~2022-06-27,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2022-11-29,2022-11-29,2022-11-29,0.03,1.0,not_applicable_no_share_change,SH515080~2022-11-29,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2023-06-16,2023-06-16,2023-06-16,0.035,1.0,not_applicable_no_share_change,SH515080~2023-06-16,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2023-12-01,2023-12-01,2023-12-01,0.035,1.0,not_applicable_no_share_change,SH515080~2023-12-01,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2024-03-28,2024-03-28,2024-03-28,0.015,1.0,not_applicable_no_share_change,SH515080~2024-03-28,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2024-07-01,2024-07-01,2024-07-01,0.0199999999999999,1.0,not_applicable_no_share_change,SH515080~2024-07-01,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2024-09-20,2024-09-20,2024-09-20,0.015,1.0,not_applicable_no_share_change,SH515080~2024-09-20,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2024-12-02,2024-12-02,2024-12-02,0.02,1.0,not_applicable_no_share_change,SH515080~2024-12-02,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2025-03-19,2025-03-19,2025-03-19,0.015,1.0,not_applicable_no_share_change,SH515080~2025-03-19,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2025-06-17,2025-06-17,2025-06-17,0.0149999999999999,1.0,not_applicable_no_share_change,SH515080~2025-06-17,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2025-09-17,2025-09-17,2025-09-17,0.015,1.0,not_applicable_no_share_change,SH515080~2025-09-17,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2025-12-18,2025-12-18,2025-12-18,0.02,1.0,not_applicable_no_share_change,SH515080~2025-12-18,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2026-03-18,2026-03-18,2026-03-18,0.015,1.0,not_applicable_no_share_change,SH515080~2026-03-18,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515080,2026-06-18,2026-06-18,2026-06-18,0.0199999999999999,1.0,not_applicable_no_share_change,SH515080~2026-06-18,https://finance.sina.com.cn/realstock/company/sh515080/hfq.js,8b54e9cb668914f08e664c76dd311688ee9c631f297a3fefbdb27b57972ae1d4
SH515100,2023-12-21,2023-12-21,2023-12-21,0.437,1.0,not_applicable_no_share_change,SH515100~2023-12-21,https://finance.sina.com.cn/realstock/company/sh515100/hfq.js,1ebde6b24c30f45c531f7006f0010591a6e459668f104ccf4a7bf7e1d1e6067b
SH515100,2025-12-23,2025-12-23,2025-12-23,0.1053,1.0,not_applicable_no_share_change,SH515100~2025-12-23,https://finance.sina.com.cn/realstock/company/sh515100/hfq.js,1ebde6b24c30f45c531f7006f0010591a6e459668f104ccf4a7bf7e1d1e6067b
SH515180,2020-10-26,2020-10-26,2020-10-26,0.051,1.0,not_applicable_no_share_change,SH515180~2020-10-26,https://finance.sina.com.cn/realstock/company/sh515180/hfq.js,3bd7352496bd08e398ba9936926a4685b947bc2d2b3ac2f4b149bff1264e8191
SH515180,2021-10-21,2021-10-21,2021-10-21,0.051,1.0,not_applicable_no_share_change,SH515180~2021-10-21,https://finance.sina.com.cn/realstock/company/sh515180/hfq.js,3bd7352496bd08e398ba9936926a4685b947bc2d2b3ac2f4b149bff1264e8191
SH515180,2022-10-25,2022-10-25,2022-10-25,0.044,1.0,not_applicable_no_share_change,SH515180~2022-10-25,https://finance.sina.com.cn/realstock/company/sh515180/hfq.js,3bd7352496bd08e398ba9936926a4685b947bc2d2b3ac2f4b149bff1264e8191
SH515180,2023-10-24,2023-10-24,2023-10-24,0.062,1.0,not_applicable_no_share_change,SH515180~2023-10-24,https://finance.sina.com.cn/realstock/company/sh515180/hfq.js,3bd7352496bd08e398ba9936926a4685b947bc2d2b3ac2f4b149bff1264e8191
SH515180,2024-10-18,2024-10-18,2024-10-18,0.063,1.0,not_applicable_no_share_change,SH515180~2024-10-18,https://finance.sina.com.cn/realstock/company/sh515180/hfq.js,3bd7352496bd08e398ba9936926a4685b947bc2d2b3ac2f4b149bff1264e8191
SH515180,2025-10-21,2025-10-21,2025-10-21,0.061,1.0,not_applicable_no_share_change,SH515180~2025-10-21,https://finance.sina.com.cn/realstock/company/sh515180/hfq.js,3bd7352496bd08e398ba9936926a4685b947bc2d2b3ac2f4b149bff1264e8191
SH515210,2021-12-27,2021-12-27,2021-12-27,0.06,1.0,not_applicable_no_share_change,SH515210~2021-12-27,https://finance.sina.com.cn/realstock/company/sh515210/hfq.js,c0c5ed0b7290ea207f4cdca140e91262dfacd9134b47c39661d6a5e447113924
SH515210,2022-12-27,2022-12-27,2022-12-27,0.02,1.0,not_applicable_no_share_change,SH515210~2022-12-27,https://finance.sina.com.cn/realstock/company/sh515210/hfq.js,c0c5ed0b7290ea207f4cdca140e91262dfacd9134b47c39661d6a5e447113924
SH515210,2023-12-28,2023-12-28,2023-12-28,0.0249999999999999,1.0,not_applicable_no_share_change,SH515210~2023-12-28,https://finance.sina.com.cn/realstock/company/sh515210/hfq.js,c0c5ed0b7290ea207f4cdca140e91262dfacd9134b47c39661d6a5e447113924
SH515210,2024-12-24,2024-12-24,2024-12-24,0.06,1.0,not_applicable_no_share_change,SH515210~2024-12-24,https://finance.sina.com.cn/realstock/company/sh515210/hfq.js,c0c5ed0b7290ea207f4cdca140e91262dfacd9134b47c39661d6a5e447113924
SH515210,2025-12-24,2025-12-24,2025-12-24,0.06,1.0,not_applicable_no_share_change,SH515210~2025-12-24,https://finance.sina.com.cn/realstock/company/sh515210/hfq.js,c0c5ed0b7290ea207f4cdca140e91262dfacd9134b47c39661d6a5e447113924
SH515220,2021-12-27,2021-12-27,2021-12-27,0.08,1.0,not_applicable_no_share_change,SH515220~2021-12-27,https://finance.sina.com.cn/realstock/company/sh515220/hfq.js,bd2e987d2e1da5fdd1020a83e71838b7dc75ad6d814d9805ddd34740cf1eca5c
SH515220,2022-12-27,2022-12-27,2022-12-27,0.0399999999999999,1.0,not_applicable_no_share_change,SH515220~2022-12-27,https://finance.sina.com.cn/realstock/company/sh515220/hfq.js,bd2e987d2e1da5fdd1020a83e71838b7dc75ad6d814d9805ddd34740cf1eca5c
SH515220,2023-12-28,2023-12-28,2023-12-28,0.05,1.0,not_applicable_no_share_change,SH515220~2023-12-28,https://finance.sina.com.cn/realstock/company/sh515220/hfq.js,bd2e987d2e1da5fdd1020a83e71838b7dc75ad6d814d9805ddd34740cf1eca5c
SH515220,2024-04-12,2024-04-12,2024-04-12,0.0,2.0,unknown_not_provided_by_sina_hfq,SH515220~2024-04-12,https://finance.sina.com.cn/realstock/company/sh515220/hfq.js,bd2e987d2e1da5fdd1020a83e71838b7dc75ad6d814d9805ddd34740cf1eca5c
SH515220,2024-12-24,2024-12-24,2024-12-24,0.0224999999999999,1.0,not_applicable_no_share_change,SH515220~2024-12-24,https://finance.sina.com.cn/realstock/company/sh515220/hfq.js,bd2e987d2e1da5fdd1020a83e71838b7dc75ad6d814d9805ddd34740cf1eca5c
SH515220,2025-12-24,2025-12-24,2025-12-24,0.02,1.0,not_applicable_no_share_change,SH515220~2025-12-24,https://finance.sina.com.cn/realstock/company/sh515220/hfq.js,bd2e987d2e1da5fdd1020a83e71838b7dc75ad6d814d9805ddd34740cf1eca5c
SH515260,2025-09-15,2025-09-15,2025-09-15,0.0,2.0,unknown_not_provided_by_sina_hfq,SH515260~2025-09-15,https://finance.sina.com.cn/realstock/company/sh515260/hfq.js,ace1b641f9570d945bcc8023ee59501ff839be520100316ddfd780e73f92470e
SH515300,2023-12-19,2023-12-19,2023-12-19,0.0661,1.0,not_applicable_no_share_change,SH515300~2023-12-19,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515300,2024-06-21,2024-06-21,2024-06-21,0.0714,1.0,not_applicable_no_share_change,SH515300~2024-06-21,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515300,2024-09-20,2024-09-20,2024-09-20,0.0653999999999999,1.0,not_applicable_no_share_change,SH515300~2024-09-20,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515300,2024-12-03,2024-12-03,2024-12-03,0.0633999999999999,1.0,not_applicable_no_share_change,SH515300~2024-12-03,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515300,2025-06-17,2025-06-17,2025-06-17,0.0237,1.0,not_applicable_no_share_change,SH515300~2025-06-17,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515300,2025-09-18,2025-09-18,2025-09-18,0.0233,1.0,not_applicable_no_share_change,SH515300~2025-09-18,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515300,2025-12-15,2025-12-15,2025-12-15,0.0227999999999999,1.0,not_applicable_no_share_change,SH515300~2025-12-15,https://finance.sina.com.cn/realstock/company/sh515300/hfq.js,d4e5ddbef966c5088e4bf0d616bab5b1cd8f74d7b25aeba1242f3067c2d3d4bd
SH515450,2021-11-15,2021-11-15,2021-11-15,0.06,1.0,not_applicable_no_share_change,SH515450~2021-11-15,https://finance.sina.com.cn/realstock/company/sh515450/hfq.js,ff61c2b4ca121bdf663ff92a082a5cb41261ccdf755c7bda5b5e5f94a379b9e8
SH515450,2022-12-12,2022-12-12,2022-12-12,0.05,1.0,not_applicable_no_share_change,SH515450~2022-12-12,https://finance.sina.com.cn/realstock/company/sh515450/hfq.js,ff61c2b4ca121bdf663ff92a082a5cb41261ccdf755c7bda5b5e5f94a379b9e8
SH515450,2023-12-18,2023-12-18,2023-12-18,0.14,1.0,not_applicable_no_share_change,SH515450~2023-12-18,https://finance.sina.com.cn/realstock/company/sh515450/hfq.js,ff61c2b4ca121bdf663ff92a082a5cb41261ccdf755c7bda5b5e5f94a379b9e8
SH515450,2024-07-22,2024-07-22,2024-07-22,0.0499999999999999,1.0,not_applicable_no_share_change,SH515450~2024-07-22,https://finance.sina.com.cn/realstock/company/sh515450/hfq.js,ff61c2b4ca121bdf663ff92a082a5cb41261ccdf755c7bda5b5e5f94a379b9e8
SH515450,2024-12-17,2024-12-17,2024-12-17,0.0549999999999999,1.0,not_applicable_no_share_change,SH515450~2024-12-17,https://finance.sina.com.cn/realstock/company/sh515450/hfq.js,ff61c2b4ca121bdf663ff92a082a5cb41261ccdf755c7bda5b5e5f94a379b9e8
